ROWID	_NameID|INTEGER	_StaticName|TEXT	_IconImageIndex|INTEGER	_BuffIconImageIndex|INTEGER	_DeBuffIconImageIndex|INTEGER	_NeedJob|INTEGER	_NeedWeaponType1|INTEGER	_NeedWeaponType2|INTEGER	_MaxLevel|INTEGER	_SkillType|INTEGER	_DurationType|INTEGER	_TargetType|INTEGER	_Dissolvable|INTEGER	_Element|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectAmassCount|INTEGER	_SkillDuplicate|INTEGER	_EffectDuplicate|INTEGER	_UsableChecker1|INTEGER	_UsableChecker2|INTEGER	_UsableChecker3|INTEGER	_UsableChecker4|INTEGER	_UsableChecker5|INTEGER	_Processor1|INTEGER	_Processor2|INTEGER	_Processor3|INTEGER	_Processor4|INTEGER	_Processor5|INTEGER	_Lock|BOOLEAN	_UnlockSkillBookItemID|INTEGER	_UnlockPrice|INTEGER	_DuplicatedSkillType|INTEGER	_BaseSkillID|INTEGER	_SkillTip|BOOLEAN	_EffectClass6|INTEGER	_EffectClass6ApplyType|INTEGER	_EffectClass7|INTEGER	_EffectClass7ApplyType|INTEGER	_Group|INTEGER	_GlobalCoolTimePvE|INTEGER	_GlobalCoolTimePvP|INTEGER	_GlobalSkillGroup|INTEGER	_IconPriority|INTEGER	_SkillGroup|INTEGER	_SPMaxLevel|INTEGER	_CustomID|INTEGER	_UseJob|TEXT	_LearnLv|INTEGER
28	1000003234	HeavySlash	31	-1	-1	1	-1	-1	29	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
29	1000003235	SweepingKick	29	-1	-1	1	-1	-1	17	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	126	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30	1000003236	PhysicalMastery	6	-1	-1	1	-1	-1	5	1	1	0	0	-1	58	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	2070	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
31	1000003237	MentalMastery	8	-1	-1	1	-1	-1	5	1	1	0	0	-1	59	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	2070	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
32	1000003238	MentalTraining	9	-1	-1	1	-1	-1	5	1	1	0	0	-1	13	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	1350	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
33	1000144514		180	247	-1	1	-1	-1	1	0	1	3	0	-1	2	2	29	2	87	2	89	2	88	2	0	11	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	90	2	0	0	0	0	0	0	0	0	0	0	0	0
201	1000002539	DashSlash	21	-1	-1	11	0	-1	13	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	4050	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
203	1000003239	CycloneSlash	41	-1	-1	11	0	-1	19	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	162	0	10	0	0	0	0	1	0	0	0	0	true	0	900	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
204	1000003240	DeepStraight	42	-1	-1	11	0	-1	19	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	162	0	10	0	0	0	0	1	0	0	0	0	true	0	900	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
205	1000003241	LineDrive	43	-1	-1	11	0	-1	15	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3060	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
206	1000003242	TripleSlash	40	-1	-1	11	0	-1	21	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1260	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
207	1000003243	HackingStance	44	52	-1	11	0	-1	17	0	8	0	0	-1	121	0	0	0	0	0	67	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	true	0	1350	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
208	1000006283	MoonLightSplitter	45	-1	-1	11	0	-1	21	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1260	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
209	1000003245	CrecentCleave	46	-1	-1	11	0	-1	17	0	0	1	0	-1	0	0	0	0	242	1	0	1	0	1	0	0	0	10	0	0	0	0	1	17	0	0	0	true	0	1350	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
210	1000003246	Eclipse	47	-1	-1	11	0	-1	12	0	2	1	0	-1	0	0	0	0	0	0	0	0	142	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1260	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
211	1000003247	HalfMoonSlash	48	-1	-1	11	0	-1	15	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3060	0	0	true	0	0	0	0	0	0	0	2446	0	0	2	0	0	0
212	1000003248	Hemorrahage	49	17	-1	11	0	-1	11	0	2	1	0	-1	0	0	0	0	134	1	135	1	0	1	0	160	0	10	0	0	0	0	1	0	0	0	0	true	0	11880	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
213	1000006284	InfinityEdge	51	-1	-1	11	0	-1	4	0	0	1	0	-1	0	0	0	0	25	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	125000	225000	1140	0	1	1	0	0	0
214	1000002533	GreatWave	52	-1	-1	11	0	-1	4	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	120000	225000	1140	0	1	1	0	0	0
215	1000003250	DashCombo	32	-1	-1	11	0	-1	13	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	3780	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
218	1000003253	CounterExile	35	-1	-1	11	0	-1	9	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	1530	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
219	1000002541	Parrying	53	3	-1	11	0	1	2	0	0	1	0	-1	31	0	25	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	true	0	3060	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	1000004122	AerialCombo	39	-1	-1	11	-1	-1	20	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	621	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
221	1000051433	Brave	19	14	56	11	-1	-1	11	0	2	4	0	-1	0	0	0	0	310	0	0	0	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	684	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
301	1000022254	EvasionSlash	74	-1	-1	23	-1	-1	10	0	0	1	0	-1	288	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	true	0	10800	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
302	1000022255	TripleSlash_EX	75	-1	-1	23	-1	-1	1	3	0	1	0	-1	0	0	0	0	134	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	206	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	1000022256	FinishAttack	76	-1	-1	23	-1	-1	13	0	2	4	0	-1	0	0	0	0	159	2	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	14400	0	0	true	0	0	0	0	0	0	0	2313	0	0	2	0	0	0
304	1000047702	DeepStraight_EX	86	-1	63	23	-1	-1	1	3	2	1	0	-1	0	0	0	1	126	1	0	1	0	1	0	162	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	204	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	1000050328	HackingStance_EX	87	52	-1	23	-1	-1	1	3	8	0	0	-1	121	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	true	0	9540	0	207	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	1000055878	LineDrive_EX	94	-1	-1	23	-1	-1	1	3	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	205	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	1000095551		130	76	-1	23	-1	-1	1	1	1	0	0	-1	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	1000073391	FinishAttack_EX	103	-1	-1	23	-1	-1	1	3	2	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	1	0	0	0	0	true	0	9540	0	303	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	1000095832		131	-1	-1	23	-1	-1	1	1	1	0	0	-1	296	0	356	0	356	0	2	0	389	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	1000093393	LineDrive	43	-1	-1	11	0	-1	15	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	1	0	0	1	17	0	0	0	true	0	0	0	0	true	0	1	0	1	0	0	0	0	0	0	2	0	0	0
311	1000094228		0	-1	-1	23	-1	-1	30	1	1	0	0	-1	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	false	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	1000116159		174	-1	-1	23	-1	-1	1	3	0	1	0	-1	296	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	28	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	1000116442		103	-1	-1	23	-1	-1	13	0	0	1	0	-1	0	0	0	0	0	0	0	1	0	1	0	0	0	10	12	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	2313	0	0	2	0	0	0
351	1000022257	MoonBladeDance	77	-1	-1	24	-1	-1	14	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	true	0	10800	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
352	1000022258	MoonLightSplitter_EX	78	-1	-1	24	-1	-1	1	3	0	1	0	-1	0	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	208	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	1000022259	FlashStance	79	82	-1	24	-1	-1	13	0	8	1	0	-1	0	0	0	0	121	0	70	0	67	0	0	0	0	10	0	0	0	0	7	0	0	0	0	true	0	14400	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
354	1000047703	CycloneSlash_EX	88	-1	63	24	-1	-1	1	3	2	1	0	-1	0	0	0	1	126	1	0	1	0	1	0	162	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	203	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	1000050329	CrecentCleave_EX	89	-1	-1	24	-1	-1	1	3	0	1	0	-1	0	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	17	0	0	0	true	0	9540	0	209	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	1000055879	HalfMoonSlash_EX	95	-1	-1	24	-1	-1	1	3	0	1	0	-1	0	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	211	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	1000095551		130	-1	-1	24	-1	-1	1	1	1	0	0	-1	89	0	356	0	356	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	1000073392	MoonBladeDance_EX	104	-1	-1	24	-1	-1	1	3	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	1	0	0	0	0	true	0	9540	0	351	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	1000095832		131	-1	-1	24	-1	-1	1	1	1	0	0	-1	296	0	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	1000105173	HalfMoonSlash	95	-1	-1	24	0	-1	15	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	true	0	3060	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
362	1000105183		0	-1	-1	24	-1	-1	50	1	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	1000105449		0	-1	-1	24	-1	-1	1	0	1	0	0	-1	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	1000116159		174	-1	-1	24	-1	-1	1	3	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	6	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401	1000002524	WhirlWind	14	-1	-1	12	2	3	15	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	2700	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
402	1000006336	BattleHowl	27	64	-1	12	-1	-1	1	0	1	0	0	-1	2	0	404	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	2700	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	1000002547	CrisisHowl	28	-1	-1	12	-1	-1	13	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	900	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
404	1000002534	IronSkin	18	5	-1	12	-1	-1	1	0	1	0	0	-1	61	0	0	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	6210	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	1000003255	FlyingSwing	60	-1	-1	12	2	3	21	0	0	1	0	-1	0	0	0	0	134	0	135	0	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
406	1000003256	PunishingSwing	61	-1	130	12	2	3	13	0	2	1	0	-1	0	0	0	0	46	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1170	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
407	1000003257	CircleSwing	62	-1	-1	12	2	3	17	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	12	0	0	0	true	0	1710	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
408	1000003258	Stomp	63	-1	56	12	-1	-1	14	0	2	1	0	-1	0	0	0	0	25	1	76	1	0	1	0	8	0	10	0	0	0	0	1	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
409	1000003259	DemolitionFist	64	-1	-1	12	-1	-1	19	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1170	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
410	1000003260	Circlebomber	65	-1	-1	12	2	3	17	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1710	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
411	1000003261	RollingAttack	66	-1	-1	12	2	3	15	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	2700	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
412	1000003262	TauntingHowl	67	-1	17	12	-1	-1	1	0	2	1	0	-1	0	1	0	0	134	1	135	1	0	1	0	160	0	10	0	0	0	0	1	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	1000003263	DisenchantingHowl	68	-1	55	12	-1	-1	4	0	2	1	0	-1	0	0	83	1	78	1	0	0	0	1	0	0	0	10	12	0	0	0	2	0	0	0	0	true	0	9450	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	1000006337	PanicHowl	69	84	-1	26	-1	-1	1	0	1	2	0	-1	55	4	0	0	0	0	0	1	0	1	0	166	0	10	12	0	0	0	2	0	0	0	0	true	0	2700	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	1000003265	WhirlTyphoon	70	-1	-1	12	-1	-1	4	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	150000	225000	1240	0	1	1	0	0	0
416	1000003266	GiganticBomber	71	-1	-1	12	-1	-1	4	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	120000	225000	1240	0	1	1	0	0	0
417	1000003267	DeverstatingHowl	72	5	-1	12	-1	-1	6	0	1	1	0	-1	0	0	0	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
418	1000003268	DashUpper	36	-1	-1	12	2	3	13	1	2	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	900	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
419	1000003269	SoccerKickCombo	37	-1	-1	12	-1	-1	12	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	3600	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
420	1000104700	Toughness	38	12	-1	12	-1	-1	1	1	1	0	0	-1	134	0	135	0	349	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	1980	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	1000065254	Toughness_Active	38	12	-1	12	-1	-1	1	0	1	0	0	-1	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	1000083779		1486	34	-1	25	-1	-1	1	0	1	0	0	-1	345	0	333	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
423	1000107930		62	-1	-1	25	2	3	17	1	2	1	0	-1	134	0	135	0	211	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	1710	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
424	1000083886	DashUpper_Buff	36	-1	-1	12	-1	-1	1	0	1	3	0	-1	4	2	94	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	1000022260	AppendHit	80	-1	-1	25	-1	-1	1	1	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	10800	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	1000022261	Stomp_EX	81	-1	56	25	-1	-1	1	3	2	1	0	-1	0	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	408	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	1000022262	BoneCrash	82	82	83	25	-1	-1	13	0	2	1	0	-1	325	1	0	0	0	1	0	0	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	14400	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
504	1000047704	DemolitionFist_EX	90	-1	17	25	-1	-1	1	3	2	1	0	-1	179	0	133	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	409	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	1000050330	CircleSwing_EX	91	-1	-1	25	-1	-1	1	3	0	1	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	407	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	1000055880	WhirlWind_EX	96	-1	-1	25	-1	-1	1	3	0	1	0	-1	0	0	0	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	401	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
