ROWID	_SN|INTEGER	_Category|INTEGER	_SubCategory|INTEGER	_NameID|INTEGER	_DescriptionID|INTEGER	_ItemID01|INTEGER	_ItemID02|INTEGER	_ItemID03|INTEGER	_ItemID04|INTEGER	_ItemID05|INTEGER	_LinkSN01|INTEGER	_LinkSN02|INTEGER	_LinkSN03|INTEGER	_LinkSN04|INTEGER	_LinkSN05|INTEGER	_Period|INTEGER	_VIPSell|BOOLEAN	_VIPLevel|INTEGER	_Pay|BOOLEAN	_PaySale|INTEGER	_Price|INTEGER	_Count|INTEGER	_Priority|INTEGER	_OnSale|BOOLEAN	_State|INTEGER	_Limit|BOOLEAN	_ReserveGive|BOOLEAN	_Reserve|INTEGER	_validity|TEXT	_ReserveAble|BOOLEAN	_PresentAble|BOOLEAN	_ItemSort|INTEGER	_PriceFix|INTEGER	_CartAble|BOOLEAN	_KeyLinkSN|INTEGER	_OnSaleREAL|BOOLEAN	_SNDACash|BOOLEAN	_3rdCash|BOOLEAN	_VIPPoint|INTEGER	_SNJPN|TEXT	_SyncDate|TEXT	_OverlapBuy|INTEGER	_NoRefund|BOOLEAN	_CreditAble|BOOLEAN	_CreditAbleLV|INTEGER	_UseCoupon|BOOLEAN	_ShowBanner|INTEGER	_CashAble|BOOLEAN	_SeedAble|BOOLEAN	_Seed|INTEGER	_SeedGive|BOOLEAN	_StateDuplicate|TEXT	_IsHiddenCashShop|BOOLEAN	_PeriodType|INTEGER	_buylevel|INTEGER	_DolisPackageAble|BOOLEAN	_TooltipCharmNum|TEXT
910000753	910000753	0	0	1000035151	1000145871	1126301728	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	3	0	false	
910000754	910000754	0	0	1000143068	1000143069	1073907500	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	3	0	false	
910000755	910000755	0	0	1000032414	1000043950	805312482	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	3	0	false	
910000756	910000756	0	0	1000163360	1000107033	805312483	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000757	910000757	0	0	1000143234	1000130530	1073906108	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000758	910000758	0	0	1000045654	1000045661	805307057	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000759	910000759	0	0	1000045658	1000045662	805307061	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000760	910000760	0	0	1000151114	1000151113	1073916596	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000761	910000761	0	0	1000125254	1000144287	1073900519	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000762	910000762	0	0	1000024087	1000030321	838861817	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1000	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000763	910000763	0	0	1000072755	1000074122	1073812079	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	3	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000764	910000764	0	0	1000047304	1000047299	805310256	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	100	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000765	910000765	0	0	1000005261	1000018063	1073906034	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	5	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000766	910000766	0	0	1000045650	1000045660	805307053	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000767	910000767	0	0	1000032396	1000163362	1073908280	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000768	910000768	0	0	1000163508	1000163510	1073916479	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000769	910000769	0	0	1000163509	1000163511	1073916480	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000770	910000770	0	0	1000163484	1000057749	536881219	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000771	910000771	0	0	1000163485	1000057750	536881220	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000772	910000772	0	0	1000163486	1000057751	536881221	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000773	910000773	0	0	1000024087	1000030321	838861817	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	10	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000774	910000774	0	0	1000005261	1000018063	1073906034	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	10	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000786	910000786	0	0	1000166267	1000166268	1073917657	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000787	910000787	0	0	1000045651	1000045661	805307054	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000788	910000788	0	0	1000127931	1000127933	1073902379	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000789	910000789	0	0	1000103545	1000103547	805310206	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000790	910000790	0	0	1000149978	1000121944	1073909918	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000791	910000791	0	0	1000162950	1000162581	1073916638	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000792	910000792	0	0	1000162951	1000162582	1073916639	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000793	910000793	0	0	1000162950	1000162581	1073916640	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000794	910000794	0	0	1000162951	1000162582	1073916641	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000795	910000795	0	0	1000162952	1000162581	1073916642	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000796	910000796	0	0	1000162953	1000162582	1073916643	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000797	910000797	0	0	1000162952	1000162581	1073916644	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000798	910000798	0	0	1000162953	1000162582	1073916645	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000799	910000799	0	0	1000121486	1000121487	805312639	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000800	910000800	0	0	1000131920	1000121944	1073905602	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000801	910000801	0	0	1000151674	1000121944	1073911486	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000802	910000802	0	0	1000167808	1000167809	1073918247	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000803	910000803	0	0	1000031859	1000031861	805306669	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000804	910000804	0	0	1000031860	1000031862	805306670	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000805	910000805	0	0	1000165123	1000165124	805312560	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000806	910000806	0	0	1000169280	1000107033	805312690	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000807	910000807	7	350	1000143815	1000145892	1073907771	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	17	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000808	910000808	7	350	1000129017	1000129018	1073904628	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	16	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000809	910000809	7	350	1000126653	1000090275	1073900683	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	15	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000810	910000810	7	350	1000126654	1000090275	1073900684	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	14	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000811	910000811	7	350	1000122387	1000127769	1073898906	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	13	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000812	910000812	7	350	1000091168	1000091169	1073858385	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	12	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000813	910000813	7	350	1000097190	1000097191	1073864061	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	11	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000814	910000814	7	350	1000106646	1000106647	1073879476	0	0	0	0	0	0	0	0	0	30	false	0	false	0	0	1	10	true	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false	EVENT	false	3	0	false	
910000815	910000815	0	0	1000024088	1000030790	838861818	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	500	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000816	910000816	0	0	1000169451	1000169454	1073919065	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000817	910000817	0	0	1000169452	1000169455	1073919066	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000818	910000818	0	0	1000127373	1000169456	1073919067	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000819	910000819	0	0	1000169453	1000169457	1073919068	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	true	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
